audit,split,fold_id,condition,policy,accuracy,balanced_accuracy,macro_f1,active_macro_f1,risk_coverage_auc,mean_cdc,expected_cdc,mean_cdc_all,candidate_cdc_all,intervention_rate,changed_vs_user_rate,n_test,tau,threshold,budget_type,budget,dev_budget_value,test_budget_value,test_budget_gap
context_degradation,amputee_loso,6,clean,CD-margin tau=0.20,0.43833333333333335,0.7393073593073592,0.5160306279189842,0.7385493274490886,0.4402223070114259,0.04033704640112818,0.03446896655563073,0.03446896655563073,0.037955509369043815,0.8545238095238096,0.8545238095238096,4200,0.2,,,,,,
context_degradation,amputee_loso,6,clean,CD-margin tau=0.50,0.445,0.7522077922077922,0.5240234988064018,0.7508892015978006,0.43258069106230446,0.042758926117309096,0.036955929001388575,0.036955929001388575,0.037955509369043815,0.8642857142857143,0.8642857142857143,4200,0.5,,,,,,
context_degradation,amputee_loso,6,clean,CD-margin tau=1.00,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.43193808370898606,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,1.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.10,AssistOnly,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.38281353302785726,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.10,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.037955509369043815,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.10,CD-margin tau=0.01,0.38666666666666666,0.22458874458874456,0.18652574914688091,0.15159765110498974,0.6181789640029846,0.0058583114109724286,0.00044355786397362677,0.00044355786397362677,0.037955509369043815,0.07571428571428572,0.07571428571428572,4200,0.01,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.10,CD-margin tau=0.02,0.40166666666666667,0.31419913419913426,0.27799509166325387,0.2708621328595415,0.5760323928035691,0.011927041545953579,0.0024876400938703175,0.0024876400938703175,0.037955509369043815,0.20857142857142857,0.20857142857142857,4200,0.02,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.10,CD-margin tau=0.05,0.3773809523809524,0.5513419913419914,0.4092021588092274,0.5450377341066301,0.5315734676749748,0.02666674497895836,0.017092113686513314,0.017092113686513314,0.037955509369043815,0.6409523809523809,0.6409523809523809,4200,0.05,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.10,CD-margin tau=0.10,0.4104761904761905,0.6843722943722944,0.48066533947167367,0.6840354641902973,0.47287393334801087,0.034910231459946005,0.028194167883842106,0.028194167883842106,0.037955509369043815,0.8076190476190476,0.8076190476190476,4200,0.1,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.10,CD-margin tau=0.20,0.43833333333333335,0.7393073593073592,0.5160306279189842,0.7385493274490886,0.4405665357751236,0.04033704640112818,0.03446896655563073,0.03446896655563073,0.037955509369043815,0.8545238095238096,0.8545238095238096,4200,0.2,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.10,CD-margin tau=0.50,0.445,0.7522077922077922,0.5240234988064018,0.7508892015978006,0.4328540405618453,0.042758926117309096,0.036955929001388575,0.036955929001388575,0.037955509369043815,0.8642857142857143,0.8642857142857143,4200,0.5,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.10,CD-margin tau=1.00,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.4318462301487468,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,1.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.25,AssistOnly,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.38281353302785726,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.25,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.037955509369043815,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.25,CD-margin tau=0.01,0.38666666666666666,0.22458874458874456,0.18652574914688091,0.15159765110498974,0.6189111209047446,0.0058583114109724286,0.00044355786397362677,0.00044355786397362677,0.037955509369043815,0.07571428571428572,0.07571428571428572,4200,0.01,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.25,CD-margin tau=0.02,0.40166666666666667,0.31419913419913426,0.27799509166325387,0.2708621328595415,0.5771023686657423,0.011927041545953579,0.0024876400938703175,0.0024876400938703175,0.037955509369043815,0.20857142857142857,0.20857142857142857,4200,0.02,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.25,CD-margin tau=0.05,0.3773809523809524,0.5513419913419914,0.4092021588092274,0.5450377341066301,0.5330097826220639,0.02666674497895836,0.017092113686513314,0.017092113686513314,0.037955509369043815,0.6409523809523809,0.6409523809523809,4200,0.05,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.25,CD-margin tau=0.10,0.4104761904761905,0.6843722943722944,0.48066533947167367,0.6840354641902973,0.4745022942865803,0.034910231459946005,0.028194167883842106,0.028194167883842106,0.037955509369043815,0.8076190476190476,0.8076190476190476,4200,0.1,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.25,CD-margin tau=0.20,0.43833333333333335,0.7393073593073592,0.5160306279189842,0.7385493274490886,0.44220830255908106,0.04033704640112818,0.03446896655563073,0.03446896655563073,0.037955509369043815,0.8545238095238096,0.8545238095238096,4200,0.2,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.25,CD-margin tau=0.50,0.445,0.7522077922077922,0.5240234988064018,0.7508892015978006,0.434357413754876,0.042758926117309096,0.036955929001388575,0.036955929001388575,0.037955509369043815,0.8642857142857143,0.8642857142857143,4200,0.5,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.25,CD-margin tau=1.00,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.4314876765027491,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,1.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.50,AssistOnly,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.38281353302785726,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.50,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.037955509369043815,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.50,CD-margin tau=0.01,0.38666666666666666,0.22458874458874456,0.18652574914688091,0.15159765110498974,0.6217306645315563,0.0058583114109724286,0.00044355786397362677,0.00044355786397362677,0.037955509369043815,0.07571428571428572,0.07571428571428572,4200,0.01,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.50,CD-margin tau=0.02,0.40166666666666667,0.31419913419913426,0.27799509166325387,0.2708621328595415,0.5802912177323181,0.011927041545953579,0.0024876400938703175,0.0024876400938703175,0.037955509369043815,0.20857142857142857,0.20857142857142857,4200,0.02,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.50,CD-margin tau=0.05,0.3773809523809524,0.5513419913419914,0.4092021588092274,0.5450377341066301,0.5363830697332523,0.02666674497895836,0.017092113686513314,0.017092113686513314,0.037955509369043815,0.6409523809523809,0.6409523809523809,4200,0.05,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.50,CD-margin tau=0.10,0.4104761904761905,0.6843722943722944,0.48066533947167367,0.6840354641902973,0.4779219220021169,0.034910231459946005,0.028194167883842106,0.028194167883842106,0.037955509369043815,0.8076190476190476,0.8076190476190476,4200,0.1,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.50,CD-margin tau=0.20,0.43833333333333335,0.7393073593073592,0.5160306279189842,0.7385493274490886,0.4448400949629394,0.04033704640112818,0.03446896655563073,0.03446896655563073,0.037955509369043815,0.8545238095238096,0.8545238095238096,4200,0.2,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.50,CD-margin tau=0.50,0.445,0.7522077922077922,0.5240234988064018,0.7508892015978006,0.43486776582486714,0.042758926117309096,0.036955929001388575,0.036955929001388575,0.037955509369043815,0.8642857142857143,0.8642857142857143,4200,0.5,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.50,CD-margin tau=1.00,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.429011999029127,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,1.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.75,AssistOnly,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.38281353302785726,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.75,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.037955509369043815,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.75,CD-margin tau=0.01,0.38666666666666666,0.22458874458874456,0.18652574914688091,0.15159765110498974,0.6349563503146208,0.0058583114109724286,0.00044355786397362677,0.00044355786397362677,0.037955509369043815,0.07571428571428572,0.07571428571428572,4200,0.01,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.75,CD-margin tau=0.02,0.40166666666666667,0.31419913419913426,0.27799509166325387,0.2708621328595415,0.5997027316331638,0.011927041545953579,0.0024876400938703175,0.0024876400938703175,0.037955509369043815,0.20857142857142857,0.20857142857142857,4200,0.02,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.75,CD-margin tau=0.05,0.3773809523809524,0.5513419913419914,0.4092021588092274,0.5450377341066301,0.5553316953207263,0.02666674497895836,0.017092113686513314,0.017092113686513314,0.037955509369043815,0.6409523809523809,0.6409523809523809,4200,0.05,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.75,CD-margin tau=0.10,0.4104761904761905,0.6843722943722944,0.48066533947167367,0.6840354641902973,0.49348090390942234,0.034910231459946005,0.028194167883842106,0.028194167883842106,0.037955509369043815,0.8076190476190476,0.8076190476190476,4200,0.1,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.75,CD-margin tau=0.20,0.43833333333333335,0.7393073593073592,0.5160306279189842,0.7385493274490886,0.4452858292237607,0.04033704640112818,0.03446896655563073,0.03446896655563073,0.037955509369043815,0.8545238095238096,0.8545238095238096,4200,0.2,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.75,CD-margin tau=0.50,0.445,0.7522077922077922,0.5240234988064018,0.7508892015978006,0.41873457043737455,0.042758926117309096,0.036955929001388575,0.036955929001388575,0.037955509369043815,0.8642857142857143,0.8642857142857143,4200,0.5,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=0.75,CD-margin tau=1.00,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.41143031144079323,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,1.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=1.00,AssistOnly,0.5,0.09090909090909091,0.0606060606060606,0.0,0.5023819804543008,0.08944995532409586,0.05237081908141708,0.05237081908141708,0.05237081908141708,0.5854761904761905,0.5854761904761905,4200,,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=1.00,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.05237081908141708,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=1.00,CD-margin tau=0.01,0.4157142857142857,0.17103896103896102,0.136576503095772,0.08320630054325835,0.6652973366734434,0.004708805697991352,0.0003722198789840783,0.0003722198789840783,0.05237081908141708,0.07904761904761905,0.07904761904761905,4200,0.01,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=1.00,CD-margin tau=0.02,0.4452380952380952,0.1717316017316017,0.13950876348479768,0.08200668939481298,0.6546640468210898,0.008832809157511235,0.001213459734258091,0.001213459734258091,0.05237081908141708,0.13738095238095238,0.13738095238095238,4200,0.02,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=1.00,CD-margin tau=0.05,0.49166666666666664,0.16848484848484846,0.14017902803949522,0.07616089885494463,0.6232813891715558,0.019479978279676024,0.004698385237455193,0.004698385237455193,0.05237081908141708,0.24119047619047618,0.24119047619047618,4200,0.05,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=1.00,CD-margin tau=0.10,0.5154761904761904,0.15255411255411255,0.132530589914034,0.06697530176863128,0.565714075987078,0.038044215556013866,0.014003894583237485,0.014003894583237485,0.05237081908141708,0.3680952380952381,0.3680952380952381,4200,0.1,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=1.00,CD-margin tau=0.20,0.5145238095238095,0.12121212121212123,0.10687426872695567,0.04410578809234628,0.4227274953073463,0.06905591426089701,0.036172145565231774,0.036172145565231774,0.05237081908141708,0.5238095238095238,0.5238095238095238,4200,0.2,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=1.00,CD-margin tau=0.50,0.5,0.09090909090909091,0.06066383568766791,0.0,0.3396512183821815,0.08799596583411755,0.05139383433121199,0.05139383433121199,0.05237081908141708,0.584047619047619,0.584047619047619,4200,0.5,,,,,,
context_degradation,amputee_loso,6,uniform_mix_lambda=1.00,CD-margin tau=1.00,0.5,0.09090909090909091,0.0606060606060606,0.0,0.3316065043162012,0.08944995532409586,0.05237081908141708,0.05237081908141708,0.05237081908141708,0.5854761904761905,0.5854761904761905,4200,1.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=1,AssistOnly,0.44095238095238093,0.7561471861471862,0.5217105476181215,0.7551916101276915,0.40389772001590485,0.044229738196323594,0.03877473715211035,0.03877473715211035,0.03877473715211035,0.8766666666666667,0.8766666666666667,4200,,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=1,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.03877473715211035,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=1,CD-margin tau=0.01,0.3861904761904762,0.2241125541125541,0.18566678455729727,0.15062912284853544,0.6195482580073938,0.005838132441067578,0.00043090977541213076,0.00043090977541213076,0.03877473715211035,0.07380952380952381,0.07380952380952381,4200,0.01,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=1,CD-margin tau=0.02,0.40214285714285714,0.3131168831168832,0.2765187774153511,0.26881059690912745,0.5775315609347709,0.011940390831239519,0.002442094220008273,0.002442094220008273,0.03877473715211035,0.20452380952380952,0.20452380952380952,4200,0.02,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=1,CD-margin tau=0.05,0.3742857142857143,0.553116883116883,0.407546460411881,0.5468641285574815,0.5460332872563703,0.02689480112014675,0.01739197139102823,0.01739197139102823,0.03877473715211035,0.6466666666666666,0.6466666666666666,4200,0.05,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=1,CD-margin tau=0.10,0.4045238095238095,0.6856277056277056,0.47638208663441267,0.6856312966479375,0.4934411579743768,0.035194228743287155,0.028758712630228937,0.028758712630228937,0.03877473715211035,0.8171428571428572,0.8171428571428572,4200,0.1,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=1,CD-margin tau=0.20,0.43214285714285716,0.7393506493506495,0.5113455564594628,0.7395217508260589,0.4598482327585811,0.0405141544267568,0.03501580489741124,0.03501580489741124,0.03877473715211035,0.8642857142857143,0.8642857142857143,4200,0.2,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=1,CD-margin tau=0.50,0.44,0.7544155844155845,0.5207651903352799,0.7538685475248513,0.4511161252206008,0.043160567160385674,0.03777577259085184,0.03777577259085184,0.03877473715211035,0.8752380952380953,0.8752380952380953,4200,0.5,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=1,CD-margin tau=1.00,0.44095238095238093,0.7561471861471862,0.5217105476181215,0.7551916101276915,0.4490650495310146,0.044229738196323594,0.03877473715211035,0.03877473715211035,0.03877473715211035,0.8766666666666667,0.8766666666666667,4200,1.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=3,AssistOnly,0.44333333333333336,0.7682683982683983,0.5263044411835354,0.7682851683096885,0.4361026169206028,0.04464340706664167,0.039392492044993815,0.039392492044993815,0.039392492044993815,0.8823809523809524,0.8823809523809524,4200,,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=3,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.039392492044993815,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=3,CD-margin tau=0.01,0.385,0.22389610389610387,0.18566028081675584,0.15093023593638197,0.6235783951345101,0.005792030652664979,0.0004206117497768615,0.0004206117497768615,0.039392492044993815,0.07261904761904762,0.07261904761904762,4200,0.01,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=3,CD-margin tau=0.02,0.40214285714285714,0.3154545454545455,0.27888375193911996,0.2724181973047494,0.5831120477686618,0.012023684671989152,0.0024619925756930168,0.0024619925756930168,0.039392492044993815,0.20476190476190476,0.20476190476190476,4200,0.02,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=3,CD-margin tau=0.05,0.37333333333333335,0.5583982683982683,0.4085108596151622,0.5524286665474483,0.5618446645842534,0.026997918141209144,0.01756150294328176,0.01756150294328176,0.039392492044993815,0.6504761904761904,0.6504761904761904,4200,0.05,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=3,CD-margin tau=0.10,0.4035714285714286,0.6912987012987013,0.4767029273968703,0.6919152568973724,0.5181329976727822,0.0352313303314723,0.02888969087180729,0.02888969087180729,0.039392492044993815,0.82,0.82,4200,0.1,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=3,CD-margin tau=0.20,0.4330952380952381,0.748874458874459,0.5141915664288867,0.7500717232188504,0.48790697906943226,0.04078161802076555,0.03545087795090834,0.03545087795090834,0.039392492044993815,0.8692857142857143,0.8692857142857143,4200,0.2,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=3,CD-margin tau=0.50,0.4423809523809524,0.7665367965367966,0.5253506272814622,0.7670083600888837,0.4794250610253988,0.04358311529589899,0.03839464918924435,0.03839464918924435,0.039392492044993815,0.8809523809523809,0.8809523809523809,4200,0.5,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=3,CD-margin tau=1.00,0.44333333333333336,0.7682683982683983,0.5263044411835354,0.7682851683096885,0.47617826277779046,0.04464340706664167,0.039392492044993815,0.039392492044993815,0.039392492044993815,0.8823809523809524,0.8823809523809524,4200,1.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=5,AssistOnly,0.444047619047619,0.7703463203463204,0.5277519114521851,0.7716101967550085,0.44377274493087,0.04468442262083301,0.03944996168524972,0.03944996168524972,0.03944996168524972,0.8828571428571429,0.8828571428571429,4200,,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=5,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.03944996168524972,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=5,CD-margin tau=0.01,0.38571428571428573,0.2244155844155844,0.18592960741914488,0.15122653092665184,0.6219260920384178,0.005791078483269549,0.00042054260414219345,0.00042054260414219345,0.03944996168524972,0.07261904761904762,0.07261904761904762,4200,0.01,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=5,CD-margin tau=0.02,0.40285714285714286,0.3155844155844156,0.27901389042213104,0.2725667243505558,0.5821355171325957,0.011995887694290124,0.0024448761586457965,0.0024448761586457965,0.03944996168524972,0.2038095238095238,0.2038095238095238,4200,0.02,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=5,CD-margin tau=0.05,0.3738095238095238,0.5592640692640692,0.40931753233904966,0.5540541551564295,0.5653213238408682,0.027022603903680026,0.017583994397323218,0.017583994397323218,0.03944996168524972,0.6507142857142857,0.6507142857142857,4200,0.05,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=5,CD-margin tau=0.10,0.4035714285714286,0.6920779220779221,0.4770226109101721,0.6934133740750427,0.5239404647286925,0.035257710740286656,0.028919717500068456,0.028919717500068456,0.03944996168524972,0.8202380952380952,0.8202380952380952,4200,0.1,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=5,CD-margin tau=0.20,0.43404761904761907,0.7513852813852814,0.5159200936306555,0.7538377010940045,0.4936190701044343,0.040853497473164954,0.035542542801653504,0.035542542801653504,0.03944996168524972,0.87,0.87,4200,0.2,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=5,CD-margin tau=0.50,0.4430952380952381,0.7686147186147188,0.5267899978108924,0.770337395359853,0.4854367522994435,0.043624770146920865,0.038452118829500254,0.038452118829500254,0.03944996168524972,0.8814285714285715,0.8814285714285715,4200,0.5,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=5,CD-margin tau=1.00,0.444047619047619,0.7703463203463204,0.5277519114521851,0.7716101967550085,0.48231398834138905,0.04468442262083301,0.03944996168524972,0.03944996168524972,0.03944996168524972,0.8828571428571429,0.8828571428571429,4200,1.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=10,AssistOnly,0.444047619047619,0.7703463203463204,0.5277519114521851,0.7716101967550085,0.44377274493087,0.04468442262083301,0.03944996168524972,0.03944996168524972,0.03944996168524972,0.8828571428571429,0.8828571428571429,4200,,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=10,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.03944996168524972,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=10,CD-margin tau=0.01,0.38571428571428573,0.2244155844155844,0.18592960741914488,0.15122653092665184,0.6219260920384178,0.005791078483269549,0.00042054260414219345,0.00042054260414219345,0.03944996168524972,0.07261904761904762,0.07261904761904762,4200,0.01,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=10,CD-margin tau=0.02,0.40285714285714286,0.3155844155844156,0.27901389042213104,0.2725667243505558,0.5821355171325957,0.011995887694290124,0.0024448761586457965,0.0024448761586457965,0.03944996168524972,0.2038095238095238,0.2038095238095238,4200,0.02,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=10,CD-margin tau=0.05,0.3738095238095238,0.5592640692640692,0.40931753233904966,0.5540541551564295,0.5653213238408682,0.027022603903680026,0.017583994397323218,0.017583994397323218,0.03944996168524972,0.6507142857142857,0.6507142857142857,4200,0.05,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=10,CD-margin tau=0.10,0.4035714285714286,0.6920779220779221,0.4770226109101721,0.6934133740750427,0.5239404647286925,0.035257710740286656,0.028919717500068456,0.028919717500068456,0.03944996168524972,0.8202380952380952,0.8202380952380952,4200,0.1,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=10,CD-margin tau=0.20,0.43404761904761907,0.7513852813852814,0.5159200936306555,0.7538377010940045,0.4936190701044343,0.040853497473164954,0.035542542801653504,0.035542542801653504,0.03944996168524972,0.87,0.87,4200,0.2,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=10,CD-margin tau=0.50,0.4430952380952381,0.7686147186147188,0.5267899978108924,0.770337395359853,0.4854367522994435,0.043624770146920865,0.038452118829500254,0.038452118829500254,0.03944996168524972,0.8814285714285715,0.8814285714285715,4200,0.5,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=10,CD-margin tau=1.00,0.444047619047619,0.7703463203463204,0.5277519114521851,0.7716101967550085,0.48231398834138905,0.04468442262083301,0.03944996168524972,0.03944996168524972,0.03944996168524972,0.8828571428571429,0.8828571428571429,4200,1.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=20,AssistOnly,0.444047619047619,0.7703463203463204,0.5277519114521851,0.7716101967550085,0.44377274493087,0.04468442262083301,0.03944996168524972,0.03944996168524972,0.03944996168524972,0.8828571428571429,0.8828571428571429,4200,,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=20,CD-margin tau=0.00,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.03944996168524972,0.0,0.0,4200,0.0,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=20,CD-margin tau=0.01,0.38571428571428573,0.2244155844155844,0.18592960741914488,0.15122653092665184,0.6219260920384178,0.005791078483269549,0.00042054260414219345,0.00042054260414219345,0.03944996168524972,0.07261904761904762,0.07261904761904762,4200,0.01,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=20,CD-margin tau=0.02,0.40285714285714286,0.3155844155844156,0.27901389042213104,0.2725667243505558,0.5821355171325957,0.011995887694290124,0.0024448761586457965,0.0024448761586457965,0.03944996168524972,0.2038095238095238,0.2038095238095238,4200,0.02,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=20,CD-margin tau=0.05,0.3738095238095238,0.5592640692640692,0.40931753233904966,0.5540541551564295,0.5653213238408682,0.027022603903680026,0.017583994397323218,0.017583994397323218,0.03944996168524972,0.6507142857142857,0.6507142857142857,4200,0.05,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=20,CD-margin tau=0.10,0.4035714285714286,0.6920779220779221,0.4770226109101721,0.6934133740750427,0.5239404647286925,0.035257710740286656,0.028919717500068456,0.028919717500068456,0.03944996168524972,0.8202380952380952,0.8202380952380952,4200,0.1,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=20,CD-margin tau=0.20,0.43404761904761907,0.7513852813852814,0.5159200936306555,0.7538377010940045,0.4936190701044343,0.040853497473164954,0.035542542801653504,0.035542542801653504,0.03944996168524972,0.87,0.87,4200,0.2,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=20,CD-margin tau=0.50,0.4430952380952381,0.7686147186147188,0.5267899978108924,0.770337395359853,0.4854367522994435,0.043624770146920865,0.038452118829500254,0.038452118829500254,0.03944996168524972,0.8814285714285715,0.8814285714285715,4200,0.5,,,,,,
context_degradation,amputee_loso,6,trial_shift_k=20,CD-margin tau=1.00,0.444047619047619,0.7703463203463204,0.5277519114521851,0.7716101967550085,0.48231398834138905,0.04468442262083301,0.03944996168524972,0.03944996168524972,0.03944996168524972,0.8828571428571429,0.8828571428571429,4200,1.0,,,,,,
context_degradation,amputee_loso,6,within_subject_shuffle,AssistOnly,0.07333333333333333,0.09086580086580086,0.06788723902047629,0.0875243316121528,0.9389317983027582,0.050332636129493256,0.04591055452668778,0.04591055452668778,0.04591055452668778,0.9121428571428571,0.9121428571428571,4200,,,,,,,
