audit,split,fold_id,model,class_id,support,class_accuracy,tp,fn,fp
context_prior_or_assist_ablation,amputee_loso,11,assist_tail_extra_trees,10,210,0.30952380952380953,65,145,91
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,0,2100,0.93,1953,147,1100
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,1,210,0.0,0,210,8
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,2,210,0.03333333333333333,7,203,56
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,3,210,0.0380952380952381,8,202,94
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,4,210,0.004761904761904762,1,209,14
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,5,210,0.18571428571428572,39,171,142
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,6,210,0.0,0,210,9
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,7,210,0.07142857142857142,15,195,190
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,8,210,0.12380952380952381,26,184,276
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,9,210,0.06190476190476191,13,197,76
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,10,210,0.023809523809523808,5,205,168
user_decoder_adequacy,amputee_loso,11,lda,0,2100,0.9842857142857143,2067,33,1384
user_decoder_adequacy,amputee_loso,11,lda,1,210,0.0,0,210,12
user_decoder_adequacy,amputee_loso,11,lda,2,210,0.004761904761904762,1,209,5
user_decoder_adequacy,amputee_loso,11,lda,3,210,0.0,0,210,1
user_decoder_adequacy,amputee_loso,11,lda,4,210,0.0,0,210,0
user_decoder_adequacy,amputee_loso,11,lda,5,210,0.0,0,210,6
user_decoder_adequacy,amputee_loso,11,lda,6,210,0.0,0,210,3
user_decoder_adequacy,amputee_loso,11,lda,7,210,0.0,0,210,0
user_decoder_adequacy,amputee_loso,11,lda,8,210,0.10952380952380952,23,187,345
user_decoder_adequacy,amputee_loso,11,lda,9,210,0.29523809523809524,62,148,197
user_decoder_adequacy,amputee_loso,11,lda,10,210,0.009523809523809525,2,208,92
user_decoder_adequacy,amputee_loso,11,logreg,0,2100,0.7623809523809524,1601,499,510
user_decoder_adequacy,amputee_loso,11,logreg,1,210,0.023809523809523808,5,205,87
user_decoder_adequacy,amputee_loso,11,logreg,2,210,0.11428571428571428,24,186,141
user_decoder_adequacy,amputee_loso,11,logreg,3,210,0.08095238095238096,17,193,88
user_decoder_adequacy,amputee_loso,11,logreg,4,210,0.02857142857142857,6,204,36
user_decoder_adequacy,amputee_loso,11,logreg,5,210,0.009523809523809525,2,208,18
user_decoder_adequacy,amputee_loso,11,logreg,6,210,0.014285714285714285,3,207,34
user_decoder_adequacy,amputee_loso,11,logreg,7,210,0.01904761904761905,4,206,132
user_decoder_adequacy,amputee_loso,11,logreg,8,210,0.0761904761904762,16,194,478
user_decoder_adequacy,amputee_loso,11,logreg,9,210,0.4714285714285714,99,111,307
user_decoder_adequacy,amputee_loso,11,logreg,10,210,0.18095238095238095,38,172,554
user_decoder_adequacy,amputee_loso,11,random_forest,0,2100,0.9447619047619048,1984,116,849
user_decoder_adequacy,amputee_loso,11,random_forest,1,210,0.004761904761904762,1,209,22
user_decoder_adequacy,amputee_loso,11,random_forest,2,210,0.05238095238095238,11,199,23
user_decoder_adequacy,amputee_loso,11,random_forest,3,210,0.004761904761904762,1,209,11
user_decoder_adequacy,amputee_loso,11,random_forest,4,210,0.0,0,210,3
user_decoder_adequacy,amputee_loso,11,random_forest,5,210,0.24285714285714285,51,159,221
user_decoder_adequacy,amputee_loso,11,random_forest,6,210,0.0,0,210,25
user_decoder_adequacy,amputee_loso,11,random_forest,7,210,0.03333333333333333,7,203,117
user_decoder_adequacy,amputee_loso,11,random_forest,8,210,0.18571428571428572,39,171,458
user_decoder_adequacy,amputee_loso,11,random_forest,9,210,0.047619047619047616,10,200,74
user_decoder_adequacy,amputee_loso,11,random_forest,10,210,0.06190476190476191,13,197,280
user_decoder_adequacy,amputee_loso,11,extra_trees,0,2100,0.9533333333333334,2002,98,925
user_decoder_adequacy,amputee_loso,11,extra_trees,1,210,0.0,0,210,15
user_decoder_adequacy,amputee_loso,11,extra_trees,2,210,0.04285714285714286,9,201,43
user_decoder_adequacy,amputee_loso,11,extra_trees,3,210,0.009523809523809525,2,208,3
user_decoder_adequacy,amputee_loso,11,extra_trees,4,210,0.0,0,210,2
user_decoder_adequacy,amputee_loso,11,extra_trees,5,210,0.2571428571428571,54,156,246
user_decoder_adequacy,amputee_loso,11,extra_trees,6,210,0.0,0,210,11
user_decoder_adequacy,amputee_loso,11,extra_trees,7,210,0.05714285714285714,12,198,72
user_decoder_adequacy,amputee_loso,11,extra_trees,8,210,0.18095238095238095,38,172,434
user_decoder_adequacy,amputee_loso,11,extra_trees,9,210,0.01904761904761905,4,206,28
user_decoder_adequacy,amputee_loso,11,extra_trees,10,210,0.05714285714285714,12,198,288
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,0,2100,1.0,2100,0,2100
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,1,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,2,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,3,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,4,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,5,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,6,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,7,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,8,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,9,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,10,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,2,210,1.0,210,0,370
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,4,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,5,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,6,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,7,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,8,210,0.7619047619047619,160,50,320
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,9,210,1.0,210,0,310
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,10,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,0,2100,1.0,2100,0,2100
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,1,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,2,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,3,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,4,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,5,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,6,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,7,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,8,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,9,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,10,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,1,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,2,210,1.0,210,0,630
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,3,210,0.7619047619047619,160,50,160
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,4,210,0.7619047619047619,160,50,360
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,5,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,6,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,7,210,0.38095238095238093,80,130,80
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,8,210,0.7619047619047619,160,50,420
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,9,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,10,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,0,2100,0.0004761904761904762,1,2099,6
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,2,210,0.8571428571428571,180,30,280
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,4,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,5,210,0.47619047619047616,100,110,240
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,6,210,0.8047619047619048,169,41,290
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,7,210,0.9761904761904762,205,5,210
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,8,210,0.5238095238095238,110,100,171
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,9,210,1.0,210,0,309
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,10,210,0.6190476190476191,130,80,329
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,2,210,0.9047619047619048,190,20,310
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,4,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,5,210,0.5714285714285714,120,90,296
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,6,210,0.6857142857142857,144,66,200
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,7,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,8,210,0.6190476190476191,130,80,230
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,9,210,0.9761904761904762,205,5,310
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,10,210,0.5238095238095238,110,100,275
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,0,2100,0.6647619047619048,1396,704,647
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,1,210,0.680952380952381,143,67,146
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,2,210,0.7285714285714285,153,57,112
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,3,210,0.7761904761904762,163,47,88
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,4,210,0.7285714285714285,153,57,76
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,5,210,0.5904761904761905,124,86,114
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,6,210,0.41904761904761906,88,122,64
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,7,210,0.8380952380952381,176,34,94
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,8,210,0.3380952380952381,71,139,35
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,9,210,0.5095238095238095,107,103,69
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,10,210,0.3619047619047619,76,134,105
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,0,2100,0.1742857142857143,366,1734,126
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,1,210,0.9619047619047619,202,8,184
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,2,210,0.8333333333333334,175,35,203
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,3,210,0.9857142857142858,207,3,184
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,4,210,0.9619047619047619,202,8,156
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,5,210,0.7952380952380952,167,43,348
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,6,210,0.5619047619047619,118,92,129
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,7,210,0.9714285714285714,204,6,168
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,8,210,0.7047619047619048,148,62,229
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,9,210,0.7619047619047619,160,50,203
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,10,210,0.4380952380952381,92,118,229
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,0,2100,0.9976190476190476,2095,5,1660
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,1,210,0.009523809523809525,2,208,45
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,2,210,0.02857142857142857,6,204,61
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,3,210,0.009523809523809525,2,208,43
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,4,210,0.004761904761904762,1,209,38
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,5,210,0.0,0,210,5
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,6,210,0.004761904761904762,1,209,29
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,7,210,0.009523809523809525,2,208,34
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,8,210,0.09047619047619047,19,191,135
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,9,210,0.01904761904761905,4,206,4
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,10,210,0.014285714285714285,3,207,11
user_decoder_adequacy,amputee_loso,12,lda,0,2100,0.9995238095238095,2099,1,2033
user_decoder_adequacy,amputee_loso,12,lda,1,210,0.004761904761904762,1,209,3
user_decoder_adequacy,amputee_loso,12,lda,2,210,0.0,0,210,0
user_decoder_adequacy,amputee_loso,12,lda,3,210,0.0,0,210,0
user_decoder_adequacy,amputee_loso,12,lda,4,210,0.0,0,210,0
user_decoder_adequacy,amputee_loso,12,lda,5,210,0.0,0,210,2
user_decoder_adequacy,amputee_loso,12,lda,6,210,0.0,0,210,1
user_decoder_adequacy,amputee_loso,12,lda,7,210,0.0,0,210,0
user_decoder_adequacy,amputee_loso,12,lda,8,210,0.0,0,210,59
user_decoder_adequacy,amputee_loso,12,lda,9,210,0.0,0,210,1
user_decoder_adequacy,amputee_loso,12,lda,10,210,0.0,0,210,1
user_decoder_adequacy,amputee_loso,12,logreg,0,2100,0.9561904761904761,2008,92,976
user_decoder_adequacy,amputee_loso,12,logreg,1,210,0.023809523809523808,5,205,40
user_decoder_adequacy,amputee_loso,12,logreg,2,210,0.09523809523809523,20,190,175
user_decoder_adequacy,amputee_loso,12,logreg,3,210,0.05238095238095238,11,199,109
user_decoder_adequacy,amputee_loso,12,logreg,4,210,0.06666666666666667,14,196,44
user_decoder_adequacy,amputee_loso,12,logreg,5,210,0.009523809523809525,2,208,40
user_decoder_adequacy,amputee_loso,12,logreg,6,210,0.009523809523809525,2,208,93
user_decoder_adequacy,amputee_loso,12,logreg,7,210,0.12380952380952381,26,184,70
user_decoder_adequacy,amputee_loso,12,logreg,8,210,0.10952380952380952,23,187,355
user_decoder_adequacy,amputee_loso,12,logreg,9,210,0.0,0,210,9
user_decoder_adequacy,amputee_loso,12,logreg,10,210,0.10952380952380952,23,187,155
user_decoder_adequacy,amputee_loso,12,random_forest,0,2100,0.9985714285714286,2097,3,1532
user_decoder_adequacy,amputee_loso,12,random_forest,1,210,0.0,0,210,20
user_decoder_adequacy,amputee_loso,12,random_forest,2,210,0.01904761904761905,4,206,51
user_decoder_adequacy,amputee_loso,12,random_forest,3,210,0.004761904761904762,1,209,35
user_decoder_adequacy,amputee_loso,12,random_forest,4,210,0.0380952380952381,8,202,95
user_decoder_adequacy,amputee_loso,12,random_forest,5,210,0.004761904761904762,1,209,7
user_decoder_adequacy,amputee_loso,12,random_forest,6,210,0.023809523809523808,5,205,53
user_decoder_adequacy,amputee_loso,12,random_forest,7,210,0.01904761904761905,4,206,39
user_decoder_adequacy,amputee_loso,12,random_forest,8,210,0.08571428571428572,18,192,138
user_decoder_adequacy,amputee_loso,12,random_forest,9,210,0.009523809523809525,2,208,15
user_decoder_adequacy,amputee_loso,12,random_forest,10,210,0.023809523809523808,5,205,70
user_decoder_adequacy,amputee_loso,12,extra_trees,0,2100,0.9995238095238095,2099,1,1624
user_decoder_adequacy,amputee_loso,12,extra_trees,1,210,0.0,0,210,24
user_decoder_adequacy,amputee_loso,12,extra_trees,2,210,0.01904761904761905,4,206,22
user_decoder_adequacy,amputee_loso,12,extra_trees,3,210,0.0,0,210,19
user_decoder_adequacy,amputee_loso,12,extra_trees,4,210,0.009523809523809525,2,208,58
user_decoder_adequacy,amputee_loso,12,extra_trees,5,210,0.009523809523809525,2,208,2
user_decoder_adequacy,amputee_loso,12,extra_trees,6,210,0.01904761904761905,4,206,17
user_decoder_adequacy,amputee_loso,12,extra_trees,7,210,0.009523809523809525,2,208,13
user_decoder_adequacy,amputee_loso,12,extra_trees,8,210,0.10476190476190476,22,188,224
user_decoder_adequacy,amputee_loso,12,extra_trees,9,210,0.004761904761904762,1,209,9
user_decoder_adequacy,amputee_loso,12,extra_trees,10,210,0.023809523809523808,5,205,47
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,0,2100,1.0,2100,0,2100
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,1,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,2,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,3,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,4,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,5,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,6,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,7,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,8,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,9,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,10,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,2,210,1.0,210,0,370
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,4,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,5,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,6,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,7,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,8,210,0.7619047619047619,160,50,320
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,9,210,1.0,210,0,310
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,10,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,0,2100,1.0,2100,0,2100
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,1,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,2,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,3,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,4,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,5,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,6,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,7,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,8,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,9,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,10,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,1,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,2,210,1.0,210,0,630
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,3,210,0.7619047619047619,160,50,160
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,4,210,0.7619047619047619,160,50,360
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,5,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,6,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,7,210,0.38095238095238093,80,130,80
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,8,210,0.7619047619047619,160,50,420
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,9,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,10,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,0,2100,0.04047619047619048,85,2015,71
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,1,210,0.9571428571428572,201,9,199
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,2,210,0.9,189,21,315
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,3,210,0.9809523809523809,206,4,205
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,4,210,0.9761904761904762,205,5,191
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,5,210,0.47619047619047616,100,110,285
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,6,210,0.680952380952381,143,67,208
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,7,210,0.9714285714285714,204,6,199
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,8,210,0.6476190476190476,136,74,260
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,9,210,0.7857142857142857,165,45,196
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,10,210,0.6,126,84,311
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,0,2100,0.0009523809523809524,2,2098,0
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,2,210,0.719047619047619,151,59,206
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,4,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,5,210,0.719047619047619,151,59,394
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,6,210,0.6904761904761905,145,65,213
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,7,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,8,210,0.6523809523809524,137,73,246
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,9,210,1.0,210,0,310
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,10,210,0.4714285714285714,99,111,256
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,0,2100,0.7819047619047619,1642,458,490
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,1,210,0.6619047619047619,139,71,19
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,2,210,0.6904761904761905,145,65,42
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,3,210,0.780952380952381,164,46,32
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,4,210,0.7095238095238096,149,61,11
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,5,210,0.7428571428571429,156,54,120
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,6,210,0.4380952380952381,92,118,9
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,7,210,0.7761904761904762,163,47,57
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,8,210,0.8047619047619048,169,41,238
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,9,210,0.8380952380952381,176,34,139
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,10,210,0.11904761904761904,25,185,23
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,0,2100,0.7028571428571428,1476,624,553
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,1,210,0.780952380952381,164,46,93
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,2,210,0.7714285714285715,162,48,97
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,3,210,0.8428571428571429,177,33,113
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,4,210,0.7952380952380952,167,43,43
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,5,210,0.43333333333333335,91,119,83
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,6,210,0.5047619047619047,106,104,59
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,7,210,0.8285714285714286,174,36,48
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,8,210,0.5523809523809524,116,94,96
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,9,210,0.780952380952381,164,46,107
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,10,210,0.2857142857142857,60,150,51
context_prior_or_assist_ablation,amputee_loso,13,assist_prefix_extra_trees,0,2100,0.8914285714285715,1872,228,1006
