audit,split,condition,policy,n_folds,accuracy_mean,accuracy_ci_low,accuracy_ci_high,active_macro_f1_mean,active_macro_f1_ci_low,active_macro_f1_ci_high,risk_coverage_auc_mean,risk_coverage_auc_ci_low,risk_coverage_auc_ci_high,mean_cdc_mean,mean_cdc_ci_low,mean_cdc_ci_high,expected_cdc_mean,expected_cdc_ci_low,expected_cdc_ci_high,mean_cdc_all_mean,mean_cdc_all_ci_low,mean_cdc_all_ci_high,candidate_cdc_all_mean,candidate_cdc_all_ci_low,candidate_cdc_all_ci_high,intervention_rate_mean,intervention_rate_ci_low,intervention_rate_ci_high
context_degradation,able_to_amputee,global_shuffle,AssistOnly,1,0.11928571428571429,0.11928571428571429,0.11928571428571429,0.08094066696203053,0.08094066696203053,0.08094066696203053,0.9017272817527855,0.9017272817527855,0.9017272817527855,0.269835075821572,0.269835075821572,0.269835075821572,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.8793809523809524,0.8793809523809524,0.8793809523809524
context_degradation,able_to_amputee,global_shuffle,CD-margin tau=0.00,1,0.3533650793650794,0.3533650793650794,0.3533650793650794,0.08773686241198858,0.08773686241198858,0.08773686241198858,0.7448747677812746,0.7448747677812746,0.7448747677812746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.0,0.0,0.0
context_degradation,able_to_amputee,global_shuffle,CD-margin tau=0.01,1,0.3533015873015873,0.3533015873015873,0.3533015873015873,0.08770865149838339,0.08770865149838339,0.08770865149838339,0.7483327365344786,0.7483327365344786,0.7483327365344786,0.005020059736578542,0.005020059736578542,0.005020059736578542,4.5977372508028876e-05,4.5977372508028876e-05,4.5977372508028876e-05,4.5977372508028876e-05,4.5977372508028876e-05,4.5977372508028876e-05,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.00915873015873016,0.00915873015873016,0.00915873015873016
context_degradation,able_to_amputee,global_shuffle,CD-margin tau=0.02,1,0.3531111111111111,0.3531111111111111,0.3531111111111111,0.08778481555985339,0.08778481555985339,0.08778481555985339,0.7522581545939757,0.7522581545939757,0.7522581545939757,0.010486486221966568,0.010486486221966568,0.010486486221966568,0.0002085645593035573,0.0002085645593035573,0.0002085645593035573,0.0002085645593035573,0.0002085645593035573,0.0002085645593035573,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.01988888888888889,0.01988888888888889,0.01988888888888889
context_degradation,able_to_amputee,global_shuffle,CD-margin tau=0.05,1,0.3468095238095238,0.3468095238095238,0.3468095238095238,0.08771018784348716,0.08771018784348716,0.08771018784348716,0.7731862987322354,0.7731862987322354,0.7731862987322354,0.028940872198949825,0.028940872198949825,0.028940872198949825,0.0019757887512330662,0.0019757887512330662,0.0019757887512330662,0.0019757887512330662,0.0019757887512330662,0.0019757887512330662,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.06826984126984127,0.06826984126984127,0.06826984126984127
context_degradation,able_to_amputee,global_shuffle,CD-margin tau=0.10,1,0.30258730158730157,0.30258730158730157,0.30258730158730157,0.08866616487810584,0.08866616487810584,0.08866616487810584,0.839380806369452,0.839380806369452,0.839380806369452,0.06275359041131634,0.06275359041131634,0.06275359041131634,0.013920340095208664,0.013920340095208664,0.013920340095208664,0.013920340095208664,0.013920340095208664,0.013920340095208664,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.22182539682539681,0.22182539682539681,0.22182539682539681
context_degradation,able_to_amputee,global_shuffle,CD-margin tau=0.20,1,0.1529047619047619,0.1529047619047619,0.1529047619047619,0.09388746107570119,0.09388746107570119,0.09388746107570119,0.9243987122445767,0.9243987122445767,0.9243987122445767,0.11279049201537779,0.11279049201537779,0.11279049201537779,0.06460030672049012,0.06460030672049012,0.06460030672049012,0.06460030672049012,0.06460030672049012,0.06460030672049012,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.5727460317460318,0.5727460317460318,0.5727460317460318
context_degradation,able_to_amputee,global_shuffle,CD-margin tau=0.50,1,0.11468253968253968,0.11468253968253968,0.11468253968253968,0.08742580827953007,0.08742580827953007,0.08742580827953007,0.9328671029573209,0.9328671029573209,0.9328671029573209,0.15309404263031412,0.15309404263031412,0.15309404263031412,0.11308789622042745,0.11308789622042745,0.11308789622042745,0.11308789622042745,0.11308789622042745,0.11308789622042745,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.7386825396825397,0.7386825396825397,0.7386825396825397
context_degradation,able_to_amputee,global_shuffle,CD-margin tau=1.00,1,0.11928571428571429,0.11928571428571429,0.11928571428571429,0.08094066696203053,0.08094066696203053,0.08094066696203053,0.9303898404526644,0.9303898404526644,0.9303898404526644,0.269835075821572,0.269835075821572,0.269835075821572,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.23728782596176046,0.8793809523809524,0.8793809523809524,0.8793809523809524
context_degradation,able_to_amputee,trial_shift_k=1,AssistOnly,1,0.496952380952381,0.496952380952381,0.496952380952381,0.6851002721682743,0.6851002721682743,0.6851002721682743,0.5231811533039891,0.5231811533039891,0.5231811533039891,0.2665450997063096,0.2665450997063096,0.2665450997063096,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.8371587301587302,0.8371587301587302,0.8371587301587302
context_degradation,able_to_amputee,trial_shift_k=1,CD-margin tau=0.00,1,0.3533650793650794,0.3533650793650794,0.3533650793650794,0.08773686241198858,0.08773686241198858,0.08773686241198858,0.7448747677812746,0.7448747677812746,0.7448747677812746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.0,0.0,0.0
context_degradation,able_to_amputee,trial_shift_k=1,CD-margin tau=0.01,1,0.3593650793650794,0.3593650793650794,0.3593650793650794,0.09834280578446462,0.09834280578446462,0.09834280578446462,0.7376480276172753,0.7376480276172753,0.7376480276172753,0.0051143786436120215,0.0051143786436120215,0.0051143786436120215,5.504045587887223e-05,5.504045587887223e-05,5.504045587887223e-05,5.504045587887223e-05,5.504045587887223e-05,5.504045587887223e-05,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.010761904761904762,0.010761904761904762,0.010761904761904762
context_degradation,able_to_amputee,trial_shift_k=1,CD-margin tau=0.02,1,0.3667142857142857,0.3667142857142857,0.3667142857142857,0.11224710134825999,0.11224710134825999,0.11224710134825999,0.7288391216385058,0.7288391216385058,0.7288391216385058,0.010276786718036468,0.010276786718036468,0.010276786718036468,0.00023375611693565487,0.00023375611693565487,0.00023375611693565487,0.00023375611693565487,0.00023375611693565487,0.00023375611693565487,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.022746031746031747,0.022746031746031747,0.022746031746031747
context_degradation,able_to_amputee,trial_shift_k=1,CD-margin tau=0.05,1,0.3913333333333333,0.3913333333333333,0.3913333333333333,0.1702479853900796,0.1702479853900796,0.1702479853900796,0.7024283506227681,0.7024283506227681,0.7024283506227681,0.028423190292751192,0.028423190292751192,0.028423190292751192,0.0021367020512138035,0.0021367020512138035,0.0021367020512138035,0.0021367020512138035,0.0021367020512138035,0.0021367020512138035,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.07517460317460317,0.07517460317460317,0.07517460317460317
context_degradation,able_to_amputee,trial_shift_k=1,CD-margin tau=0.10,1,0.4296984126984127,0.4296984126984127,0.4296984126984127,0.3228187770345481,0.3228187770345481,0.3228187770345481,0.665256451046441,0.665256451046441,0.665256451046441,0.061373686397225055,0.061373686397225055,0.061373686397225055,0.014318578455022444,0.014318578455022444,0.014318578455022444,0.014318578455022444,0.014318578455022444,0.014318578455022444,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.23330158730158732,0.23330158730158732,0.23330158730158732
context_degradation,able_to_amputee,trial_shift_k=1,CD-margin tau=0.20,1,0.4290634920634921,0.4290634920634921,0.4290634920634921,0.5392857516153833,0.5392857516153833,0.5392857516153833,0.6410228776805997,0.6410228776805997,0.6410228776805997,0.1095206736711224,0.1095206736711224,0.1095206736711224,0.061042998972822095,0.061042998972822095,0.061042998972822095,0.061042998972822095,0.061042998972822095,0.061042998972822095,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.5573650793650794,0.5573650793650794,0.5573650793650794
context_degradation,able_to_amputee,trial_shift_k=1,CD-margin tau=0.50,1,0.4700952380952381,0.4700952380952381,0.4700952380952381,0.6494846873753498,0.6494846873753498,0.6494846873753498,0.6098896390484707,0.6098896390484707,0.6098896390484707,0.14713842201629135,0.14713842201629135,0.14713842201629135,0.10347567916558394,0.10347567916558394,0.10347567916558394,0.10347567916558394,0.10347567916558394,0.10347567916558394,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.7032539682539682,0.7032539682539682,0.7032539682539682
context_degradation,able_to_amputee,trial_shift_k=1,CD-margin tau=1.00,1,0.496952380952381,0.496952380952381,0.496952380952381,0.6851002721682743,0.6851002721682743,0.6851002721682743,0.5651539515440941,0.5651539515440941,0.5651539515440941,0.2665450997063096,0.2665450997063096,0.2665450997063096,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.22314055720016626,0.8371587301587302,0.8371587301587302,0.8371587301587302
