audit,split,fold_id,subject_id,model,accuracy,balanced_accuracy,macro_f1,active_macro_f1,nll,ece,brier,n
context_prior_or_assist_ablation,able_to_amputee,0,S114,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.95289036627394,0.4105253397796904,0.9963311593020292,4200
context_prior_or_assist_ablation,able_to_amputee,0,S115,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.95289036627394,0.4105253397796904,0.9963311593020288,4200
context_prior_or_assist_ablation,able_to_amputee,0,S101,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225711477,0.5931333442975263,4200
context_prior_or_assist_ablation,able_to_amputee,0,S102,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225712032,0.5931333442975262,4200
context_prior_or_assist_ablation,able_to_amputee,0,S103,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771963,0.0008018418225711477,0.5931333442975262,4200
context_prior_or_assist_ablation,able_to_amputee,0,S104,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225712032,0.5931333442975262,4200
context_prior_or_assist_ablation,able_to_amputee,0,S105,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771963,0.0008018418225712032,0.5931333442975263,4200
context_prior_or_assist_ablation,able_to_amputee,0,S106,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225713142,0.5931333442975262,4200
context_prior_or_assist_ablation,able_to_amputee,0,S107,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771963,0.0008018418225713142,0.5931333442975263,4200
context_prior_or_assist_ablation,able_to_amputee,0,S108,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225712032,0.5931333442975263,4200
context_prior_or_assist_ablation,able_to_amputee,0,S109,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225711477,0.5931333442975263,4200
context_prior_or_assist_ablation,able_to_amputee,0,S110,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225712032,0.5931333442975262,4200
context_prior_or_assist_ablation,able_to_amputee,0,S111,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225712032,0.5931333442975262,4200
context_prior_or_assist_ablation,able_to_amputee,0,S112,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225711477,0.5931333442975263,4200
context_prior_or_assist_ablation,able_to_amputee,0,S113,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771964,0.0008018418225712032,0.5931333442975262,4200
context_prior_or_assist_ablation,able_to_amputee,0,S114,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225713142,0.5931333442975263,4200
context_prior_or_assist_ablation,able_to_amputee,0,S115,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771962,0.0008018418225713142,0.5931333442975262,4200
context_prior_or_assist_ablation,able_to_amputee,0,S101,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S102,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S103,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S104,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S105,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956901,4200
context_prior_or_assist_ablation,able_to_amputee,0,S106,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S107,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S108,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S109,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S110,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S111,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S112,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S113,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956901,4200
context_prior_or_assist_ablation,able_to_amputee,0,S114,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956901,4200
context_prior_or_assist_ablation,able_to_amputee,0,S115,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956903,4200
context_prior_or_assist_ablation,able_to_amputee,0,S101,metadata_extra_trees,0.4176190476190476,0.7558008658008657,0.5043728697211614,0.7515915249105444,1.3691832712990935,0.33601756411646405,0.8419600894593452,4200
context_prior_or_assist_ablation,able_to_amputee,0,S102,metadata_extra_trees,0.41714285714285715,0.754155844155844,0.5034672272884723,0.8238355240605169,1.3618589854289755,0.33670847022780204,0.8424951270769615,4200
context_prior_or_assist_ablation,able_to_amputee,0,S103,metadata_extra_trees,0.4142857142857143,0.7532467532467532,0.501183946108251,0.8232595957301839,1.3675224480885646,0.338255279686728,0.8462340297865327,4200
context_prior_or_assist_ablation,able_to_amputee,0,S104,metadata_extra_trees,0.4142857142857143,0.7516883116883117,0.5026455140377781,0.7500382428416404,1.3681573798148443,0.3383025119437492,0.8481385073821323,4200
context_prior_or_assist_ablation,able_to_amputee,0,S105,metadata_extra_trees,0.41785714285714287,0.7523376623376623,0.5022391156968828,0.821433648011712,1.366148240826039,0.33524907254301034,0.8417298795382385,4200
context_prior_or_assist_ablation,able_to_amputee,0,S106,metadata_extra_trees,0.42023809523809524,0.7516017316017316,0.5066261336593992,0.7486734276472536,1.3706208737527916,0.33707125150586104,0.8428331292450317,4200
context_prior_or_assist_ablation,able_to_amputee,0,S107,metadata_extra_trees,0.4135714285714286,0.7511688311688313,0.5008653076475411,0.7476714556825912,1.3699706684123543,0.33954860637063583,0.8471265448312439,4200
context_prior_or_assist_ablation,able_to_amputee,0,S108,metadata_extra_trees,0.41333333333333333,0.7499567099567099,0.4999028647643992,0.8201153505246783,1.3692460468050622,0.33952939017994205,0.846090323463448,4200
context_prior_or_assist_ablation,able_to_amputee,0,S109,metadata_extra_trees,0.4157142857142857,0.7535064935064935,0.5015906204926088,0.8232595957301839,1.3603703290157003,0.3373880547110701,0.8427033121391725,4200
context_prior_or_assist_ablation,able_to_amputee,0,S110,metadata_extra_trees,0.41714285714285715,0.7553246753246753,0.5037033775610766,0.7499500075366421,1.3620611004701164,0.33735277589438784,0.8424734579006773,4200
context_prior_or_assist_ablation,able_to_amputee,0,S111,metadata_extra_trees,0.44547619047619047,0.7398268398268398,0.5225390391607306,0.7447360785503355,1.4141124226344677,0.31601140305143083,0.8126680921798117,4200
context_prior_or_assist_ablation,able_to_amputee,0,S112,metadata_extra_trees,0.4142857142857143,0.7524675324675325,0.5014004778804894,0.748494050855335,1.3705348761638765,0.3379376642807537,0.845469420973377,4200
context_prior_or_assist_ablation,able_to_amputee,0,S113,metadata_extra_trees,0.4157142857142857,0.7554545454545454,0.503090345565253,0.7509986660942164,1.3680709735582737,0.3370515489013233,0.8458621287303775,4200
context_prior_or_assist_ablation,able_to_amputee,0,S114,metadata_extra_trees,0.42,0.7418181818181818,0.5035956755647303,0.7425802292595077,1.3690798490474954,0.33956822061990577,0.8393372950074606,4200
context_prior_or_assist_ablation,able_to_amputee,0,S115,metadata_extra_trees,0.425,0.7431168831168832,0.5069837636087967,0.7405245425212303,1.3895610990238063,0.32853507037368024,0.8307612500731966,4200
context_prior_or_assist_ablation,able_to_amputee,0,S101,metadata_logreg,0.41523809523809524,0.7549783549783549,0.4990639791876758,0.8234954890295351,1.3824586774909928,0.34353669386917124,0.8472659142410847,4200
context_prior_or_assist_ablation,able_to_amputee,0,S102,metadata_logreg,0.4142857142857143,0.7532467532467532,0.49781193448014993,0.8213441582680104,1.385245522142134,0.3451185136977336,0.8486517422666767,4200
context_prior_or_assist_ablation,able_to_amputee,0,S103,metadata_logreg,0.4142857142857143,0.7532467532467532,0.4977589260340096,0.8213441582680104,1.38685517166081,0.34483471357588696,0.8493425907984091,4200
context_prior_or_assist_ablation,able_to_amputee,0,S104,metadata_logreg,0.415,0.7545454545454544,0.4988614357420848,0.8232219443528473,1.3835945288682276,0.3449142008239014,0.8483185446797681,4200
context_prior_or_assist_ablation,able_to_amputee,0,S105,metadata_logreg,0.41714285714285715,0.7584415584415585,0.5016004764586073,0.8278725001916518,1.3941874903094718,0.34312907155183264,0.8504879636957369,4200
context_prior_or_assist_ablation,able_to_amputee,0,S106,metadata_logreg,0.4166666666666667,0.7575757575757577,0.5016886326765925,0.8278496139804622,1.3696431046003696,0.3409921843293831,0.843126376391511,4200
context_prior_or_assist_ablation,able_to_amputee,0,S107,metadata_logreg,0.4145238095238095,0.7536796536796536,0.4980575907159221,0.8218771338838124,1.3866789897508842,0.34418550469977305,0.8495544296934727,4200
context_prior_or_assist_ablation,able_to_amputee,0,S108,metadata_logreg,0.4123809523809524,0.7497835497835497,0.4956667505736922,0.8180820884680247,1.385466462508273,0.3464705147798181,0.8493537192720417,4200
context_prior_or_assist_ablation,able_to_amputee,0,S109,metadata_logreg,0.4142857142857143,0.7532467532467532,0.4978129532928982,0.8213441582680104,1.3852781554084148,0.3452319755288087,0.8490658862550987,4200
context_prior_or_assist_ablation,able_to_amputee,0,S110,metadata_logreg,0.41309523809523807,0.751082251082251,0.49618824724976185,0.8186648333734956,1.3872000873682877,0.3466894602778736,0.8491565577866762,4200
context_prior_or_assist_ablation,able_to_amputee,0,S111,metadata_logreg,0.4166666666666667,0.7575757575757577,0.5024471936577364,0.8280901902941832,1.3213342359797449,0.33750964594305655,0.8244065133210443,4200
context_prior_or_assist_ablation,able_to_amputee,0,S112,metadata_logreg,0.4145238095238095,0.7536796536796536,0.4980865263616099,0.8218992886974007,1.3876483389394747,0.34553938032218545,0.8495762853522887,4200
context_prior_or_assist_ablation,able_to_amputee,0,S113,metadata_logreg,0.4142857142857143,0.7532467532467532,0.4977794910267636,0.8213441582680104,1.3875023333521737,0.3458127042680457,0.8496996384380407,4200
context_prior_or_assist_ablation,able_to_amputee,0,S114,metadata_logreg,0.4145238095238095,0.7536796536796537,0.5003829040033447,0.8252873498663422,1.3939941748726379,0.3485928943475775,0.8502163602499374,4200
context_prior_or_assist_ablation,able_to_amputee,0,S115,metadata_logreg,0.415,0.7545454545454544,0.4987644582829787,0.823005522357453,1.3771123618882486,0.3419092297257306,0.8460043290017615,4200
context_prior_or_assist_ablation,able_to_amputee,0,S101,assist_full_extra_trees,0.755,0.6842857142857143,0.7026060820422182,0.6852300508773993,0.5960682180027848,0.1078485965295933,0.35215491053842213,4200
context_prior_or_assist_ablation,able_to_amputee,0,S102,assist_full_extra_trees,0.6902380952380952,0.6518614718614718,0.6524233132317468,0.6734809592297095,0.6989857359925052,0.07407908967526314,0.42594913711383375,4200
context_prior_or_assist_ablation,able_to_amputee,0,S103,assist_full_extra_trees,0.7554761904761905,0.7264502164502165,0.7215777088117991,0.7248674398155138,0.6046481119262216,0.12425718258380002,0.36359319034865456,4200
context_prior_or_assist_ablation,able_to_amputee,0,S104,assist_full_extra_trees,0.74,0.731038961038961,0.7084584801841428,0.7222425594580625,0.622318356294493,0.10595906553797507,0.3737478447285127,4200
context_prior_or_assist_ablation,able_to_amputee,0,S105,assist_full_extra_trees,0.6511904761904762,0.5964502164502163,0.5982726382591554,0.6262505280766587,0.7317467005186176,0.06260585446349301,0.45463519350987847,4200
context_prior_or_assist_ablation,able_to_amputee,0,S106,assist_full_extra_trees,0.7207142857142858,0.6574025974025974,0.6597353789867709,0.6556503701300076,0.6575245753222773,0.11529355705617092,0.39648778497016257,4200
context_prior_or_assist_ablation,able_to_amputee,0,S107,assist_full_extra_trees,0.6726190476190477,0.6583982683982683,0.6367182039187765,0.6744299851914762,0.7499173266563826,0.09559161744080959,0.4658444606642189,4200
context_prior_or_assist_ablation,able_to_amputee,0,S108,assist_full_extra_trees,0.5,0.09090909090909091,0.0606060606060606,0.0,1.8692562579200573,0.12842244043516998,0.7480918960869853,4200
context_prior_or_assist_ablation,able_to_amputee,0,S109,assist_full_extra_trees,0.7261904761904762,0.7055411255411256,0.6776363625779336,0.6913434140498335,0.6366053354028028,0.10519086489324969,0.3881007430172533,4200
context_prior_or_assist_ablation,able_to_amputee,0,S110,assist_full_extra_trees,0.6652380952380952,0.6375757575757576,0.6338548293404711,0.6688173675356486,0.7633574255683825,0.11034616979589024,0.4726101292425386,4200
context_prior_or_assist_ablation,able_to_amputee,0,S111,assist_full_extra_trees,0.6533333333333333,0.5321645021645022,0.5713991593705589,0.5712618608247548,0.7334774737643389,0.06097355867679425,0.45097752965750326,4200
context_prior_or_assist_ablation,able_to_amputee,0,S112,assist_full_extra_trees,0.6276190476190476,0.6190476190476191,0.603277843091368,0.6594877432844783,0.7682866128700582,0.03734418834444843,0.48318574209882525,4200
context_prior_or_assist_ablation,able_to_amputee,0,S113,assist_full_extra_trees,0.5997619047619047,0.5045021645021645,0.5298858403417421,0.5591410596946842,0.7995361735505403,0.043624722978831076,0.5104134999859681,4200
context_prior_or_assist_ablation,able_to_amputee,0,S114,assist_full_extra_trees,0.6976190476190476,0.5308658008658008,0.6037481528372732,0.568266773175999,0.6988721406056053,0.1257423473508343,0.4178404937543144,4200
context_prior_or_assist_ablation,able_to_amputee,0,S115,assist_full_extra_trees,0.5185714285714286,0.5906493506493506,0.502031600958816,0.606331400611927,0.9696077948529891,0.02911020455968746,0.5683979699777072,4200
context_prior_or_assist_ablation,able_to_amputee,0,S101,assist_tail_extra_trees,0.6876190476190476,0.7986580086580087,0.6834067671712692,0.761732880897316,0.638534265259275,0.02927453691719255,0.3963951755826407,4200
context_prior_or_assist_ablation,able_to_amputee,0,S102,assist_tail_extra_trees,0.6647619047619048,0.8167099567099566,0.6790778161078497,0.7845573366498857,0.6815242333666939,0.023732636466268525,0.42752930909975917,4200
context_prior_or_assist_ablation,able_to_amputee,0,S103,assist_tail_extra_trees,0.616904761904762,0.8072294372294373,0.6454196294155431,0.7789157818245673,0.7275503194554002,0.05227658110789624,0.46861349609448544,4200
context_prior_or_assist_ablation,able_to_amputee,0,S104,assist_tail_extra_trees,0.6880952380952381,0.799134199134199,0.6833304417429428,0.7627842980046021,0.6459025383942493,0.04037873653782676,0.4030481027265128,4200
context_prior_or_assist_ablation,able_to_amputee,0,S105,assist_tail_extra_trees,0.599047619047619,0.7774891774891775,0.625918225933346,0.7616672000018144,0.7575033684700745,0.048176077218858505,0.4847456361069576,4200
context_prior_or_assist_ablation,able_to_amputee,0,S106,assist_tail_extra_trees,0.6173809523809524,0.797965367965368,0.6415676560298444,0.7722373543463322,0.7133760136340899,0.047460005770684405,0.4580887947703298,4200
context_prior_or_assist_ablation,able_to_amputee,0,S107,assist_tail_extra_trees,0.5419047619047619,0.7670995670995672,0.5930834645757156,0.7651162852250192,0.8848938030242478,0.09735250334405027,0.573619102136888,4200
context_prior_or_assist_ablation,able_to_amputee,0,S108,assist_tail_extra_trees,0.4614285714285714,0.0838961038961039,0.05896312522818547,0.0,1.9255761111738543,0.10547665387089665,0.764029731513569,4200
context_prior_or_assist_ablation,able_to_amputee,0,S109,assist_tail_extra_trees,0.6185714285714285,0.7981818181818181,0.6400126460773939,0.7635006062108669,0.73198777516345,0.05843068388175132,0.4719101217975086,4200
context_prior_or_assist_ablation,able_to_amputee,0,S110,assist_tail_extra_trees,0.5061904761904762,0.7422943722943723,0.562128996722802,0.7482898355898681,0.8758807735973405,0.11152397398748007,0.575419179059781,4200
context_prior_or_assist_ablation,able_to_amputee,0,S111,assist_tail_extra_trees,0.675952380952381,0.7513419913419913,0.665194270536518,0.7307905442572388,0.6984918160680713,0.08078560449240757,0.4327944563667348,4200
context_prior_or_assist_ablation,able_to_amputee,0,S112,assist_tail_extra_trees,0.5907142857142857,0.7857142857142857,0.6215340894806108,0.7650859616174592,0.7732076384108404,0.060732018983386774,0.49639905610253676,4200
context_prior_or_assist_ablation,able_to_amputee,0,S113,assist_tail_extra_trees,0.48,0.741038961038961,0.5497730139932903,0.7566041305580824,0.935792298717766,0.13614920739808178,0.6097798234818204,4200
context_prior_or_assist_ablation,able_to_amputee,0,S114,assist_tail_extra_trees,0.6488095238095238,0.7156277056277056,0.6383585956321937,0.7083689246125987,0.7304853771340516,0.0634182080333807,0.4548603737986476,4200
context_prior_or_assist_ablation,able_to_amputee,0,S115,assist_tail_extra_trees,0.4976190476190476,0.7415151515151515,0.5544921411612458,0.7468631096317694,0.9134604137751692,0.06729245188238792,0.5709549967236254,4200
context_prior_or_assist_ablation,able_to_amputee,0,S101,assist_prefix_extra_trees,0.5107142857142857,0.12246753246753248,0.11264315673510707,0.0484263945001781,1.8617300830504895,0.1907158655848686,0.7279713559693691,4200
context_prior_or_assist_ablation,able_to_amputee,0,S102,assist_prefix_extra_trees,0.46166666666666667,0.12523809523809523,0.0852515873573065,0.029726676501578852,2.0221135750854766,0.15458923768909552,0.7895381487454581,4200
context_prior_or_assist_ablation,able_to_amputee,0,S103,assist_prefix_extra_trees,0.5064285714285715,0.117012987012987,0.1012241114986744,0.03830486649348844,1.7933124522975288,0.15730806834598285,0.697158608446128,4200
context_prior_or_assist_ablation,able_to_amputee,0,S104,assist_prefix_extra_trees,0.5114285714285715,0.11753246753246754,0.10798997721009779,0.0448416589539632,1.921149304360933,0.20593881853159784,0.7512043228066749,4200
context_prior_or_assist_ablation,able_to_amputee,0,S105,assist_prefix_extra_trees,0.4980952380952381,0.10341991341991341,0.08456819795221243,0.023198225253375917,1.9096242770843197,0.15925629865201538,0.7478173168881371,4200
context_prior_or_assist_ablation,able_to_amputee,0,S106,assist_prefix_extra_trees,0.4942857142857143,0.1377922077922078,0.12330016610581973,0.06333941551542643,1.76551946069729,0.13338868818779123,0.699008992821155,4200
context_prior_or_assist_ablation,able_to_amputee,0,S107,assist_prefix_extra_trees,0.4866666666666667,0.1403030303030303,0.11293124691025719,0.05854864483097957,1.8325523175063236,0.17907868943246152,0.7221652106796965,4200
context_prior_or_assist_ablation,able_to_amputee,0,S108,assist_prefix_extra_trees,0.31357142857142856,0.07571428571428572,0.0590379741241144,0.018624534116278554,2.2085607044287787,0.1419190774071987,0.8637795148805998,4200
context_prior_or_assist_ablation,able_to_amputee,0,S109,assist_prefix_extra_trees,0.49833333333333335,0.11865800865800867,0.10961328914996904,0.0463749350189739,1.8625870530439232,0.16960233468411476,0.7273714063243484,4200
context_prior_or_assist_ablation,able_to_amputee,0,S110,assist_prefix_extra_trees,0.5028571428571429,0.14519480519480518,0.13436725035690958,0.06702365327531178,1.9322715816064897,0.22580478037947443,0.7518377718791679,4200
context_prior_or_assist_ablation,able_to_amputee,0,S111,assist_prefix_extra_trees,0.485,0.1022077922077922,0.08283862918431331,0.024306076124494667,1.932351822358341,0.1746170050737351,0.754534777071016,4200
context_prior_or_assist_ablation,able_to_amputee,0,S112,assist_prefix_extra_trees,0.5119047619047619,0.12073593073593072,0.09470588837720668,0.029757651788864525,1.9045760732084462,0.20351615913564244,0.7517519015353008,4200
context_prior_or_assist_ablation,able_to_amputee,0,S113,assist_prefix_extra_trees,0.5002380952380953,0.09134199134199134,0.06285321978607515,0.0008496176720475785,1.8863544318619236,0.13177340618781372,0.7273794652283212,4200
context_prior_or_assist_ablation,able_to_amputee,0,S114,assist_prefix_extra_trees,0.5116666666666667,0.13900432900432902,0.10878676336111524,0.047576834828903,1.8984148837441897,0.20217970111313807,0.7391622965271368,4200
context_prior_or_assist_ablation,able_to_amputee,0,S115,assist_prefix_extra_trees,0.46,0.09571428571428572,0.07233110508707853,0.0175485278275036,2.0296550093893244,0.16412150412929752,0.7889898785591802,4200
user_decoder_adequacy,able_to_amputee,0,S101,lda,0.5014285714285714,0.10753246753246753,0.08393499344022695,0.021405280818728268,1.7037682568965369,0.09706426865639074,0.6475537294511367,4200
user_decoder_adequacy,able_to_amputee,0,S102,lda,0.48238095238095235,0.13367965367965368,0.0832058248700786,0.020789288231148697,2.5567518772424256,0.2536507684052682,0.8476223649686734,4200
user_decoder_adequacy,able_to_amputee,0,S103,lda,0.49833333333333335,0.09878787878787879,0.07501928084058675,0.013516347282486846,1.8273397842302028,0.12078145247890593,0.6886462274534101,4200
user_decoder_adequacy,able_to_amputee,0,S104,lda,0.5033333333333333,0.09696969696969697,0.07040142983330801,0.008897212401255529,1.7830002033637709,0.16294114329982207,0.6711893516376989,4200
user_decoder_adequacy,able_to_amputee,0,S105,lda,0.49,0.09181818181818181,0.06505392355832239,0.004594683295044305,1.9273987655540787,0.1083109273897231,0.7520123626647148,4200
user_decoder_adequacy,able_to_amputee,0,S106,lda,0.5019047619047619,0.12554112554112554,0.0885490345022942,0.02685856954467053,1.8885658624633384,0.13694399158722811,0.7273786925447576,4200
user_decoder_adequacy,able_to_amputee,0,S107,lda,0.49142857142857144,0.13298701298701301,0.09961118276305893,0.04331512591362793,2.03428113182587,0.1562834795570027,0.7349450962059177,4200
user_decoder_adequacy,able_to_amputee,0,S108,lda,0.05,0.09090909090909091,0.008663902469212205,0.018205461638491547,26.24947006013262,0.9499999999899998,1.8999999999791002,4200
user_decoder_adequacy,able_to_amputee,0,S109,lda,0.49404761904761907,0.09800865800865802,0.07756208975338892,0.01655547205267906,1.715273350359027,0.1350288306185031,0.6644770508193912,4200
user_decoder_adequacy,able_to_amputee,0,S110,lda,0.4266666666666667,0.11458874458874459,0.0986564685723475,0.03936881427312879,3.7739906200293594,0.2684019061601558,0.8825347277367063,4200
user_decoder_adequacy,able_to_amputee,0,S111,lda,0.4878571428571429,0.09142857142857143,0.06486305850318447,0.005555391097559772,2.028581562599894,0.2485250978180828,0.8043172000097367,4200
user_decoder_adequacy,able_to_amputee,0,S112,lda,0.513095238095238,0.12095238095238094,0.09127360620454218,0.026390119440127428,1.789223052605317,0.15187339645992304,0.681251824062897,4200
user_decoder_adequacy,able_to_amputee,0,S113,lda,0.5004761904761905,0.09177489177489177,0.06345583161754047,0.0008934554389099843,1.8905057777383236,0.18658306433180624,0.7088311676640452,4200
user_decoder_adequacy,able_to_amputee,0,S114,lda,0.5204761904761904,0.1515151515151515,0.10844933502785188,0.046408839913734276,1.9756934393191212,0.13170775090340056,0.6923569316565458,4200
user_decoder_adequacy,able_to_amputee,0,S115,lda,0.18595238095238095,0.09770562770562768,0.04855610619538391,0.025919938005353728,10.889464930989948,0.5317123112537119,1.3688074077731085,4200
user_decoder_adequacy,able_to_amputee,0,S101,logreg,0.4473809523809524,0.1573160173160173,0.13051076054097663,0.0674320224798054,2.1116679829479104,0.27150551706190235,0.8409357464142309,4200
user_decoder_adequacy,able_to_amputee,0,S102,logreg,0.4126190476190476,0.13346320346320348,0.09401166279510441,0.037631901096933124,2.46643650756194,0.3211947357190471,0.8979371817277222,4200
user_decoder_adequacy,able_to_amputee,0,S103,logreg,0.43,0.16506493506493505,0.13027035779672752,0.074754876441204,2.223304438084106,0.2694533491317807,0.8621669241361469,4200
user_decoder_adequacy,able_to_amputee,0,S104,logreg,0.5004761904761905,0.16541125541125543,0.15030075232081302,0.08155233561717555,2.122475189727792,0.32343797463899243,0.8367203946891013,4200
user_decoder_adequacy,able_to_amputee,0,S105,logreg,0.19666666666666666,0.10043290043290042,0.08828606898448627,0.07059619064028627,2.419645355074267,0.11664262119761633,0.9160102068799119,4200
user_decoder_adequacy,able_to_amputee,0,S106,logreg,0.34095238095238095,0.15783549783549783,0.12688655713932387,0.0907576096715878,2.1458979758173693,0.19619185058818425,0.8638626270288668,4200
user_decoder_adequacy,able_to_amputee,0,S107,logreg,0.4085714285714286,0.16155844155844154,0.12697321999028455,0.07933600470553381,2.305055865476215,0.28979255977460616,0.8770802915227283,4200
user_decoder_adequacy,able_to_amputee,0,S108,logreg,0.055,0.09999999999999999,0.021658726078445774,0.03510106814454641,26.111314954553027,0.9449999999839017,1.8899999999670132,4200
user_decoder_adequacy,able_to_amputee,0,S109,logreg,0.45285714285714285,0.19805194805194803,0.17774332114779162,0.12463537225674007,2.1327647163918093,0.28911879182255606,0.842636792534946,4200
user_decoder_adequacy,able_to_amputee,0,S110,logreg,0.2823809523809524,0.11835497835497835,0.11639550540647116,0.07874853264661352,4.09725248656285,0.31200125855298455,1.0286560266365505,4200
user_decoder_adequacy,able_to_amputee,0,S111,logreg,0.2833333333333333,0.09632034632034632,0.0860264163238825,0.05726764286909672,2.3178470842620804,0.1223128406231852,0.8884148736471326,4200
user_decoder_adequacy,able_to_amputee,0,S112,logreg,0.5111904761904762,0.1770995670995671,0.1433255410433453,0.07334852686052909,2.066432193923935,0.34392445858898396,0.8295764153848146,4200
user_decoder_adequacy,able_to_amputee,0,S113,logreg,0.5107142857142857,0.1212987012987013,0.10283699544413721,0.030629766293399266,2.0827850963837347,0.3304202365907282,0.8263990300961539,4200
user_decoder_adequacy,able_to_amputee,0,S114,logreg,0.41,0.18948051948051947,0.13379323369376034,0.08464288268218174,2.270403834773877,0.2445382827518502,0.8634628366827592,4200
user_decoder_adequacy,able_to_amputee,0,S115,logreg,0.058333333333333334,0.10411255411255413,0.044439698429147044,0.06820596238951,12.352412559124426,0.5570123465828157,1.4099612051145431,4200
user_decoder_adequacy,able_to_amputee,0,S101,random_forest,0.5111904761904762,0.14904761904761904,0.14261857733456626,0.07780139162524545,1.8195493069577378,0.17205081345707193,0.7022860115705712,4200
user_decoder_adequacy,able_to_amputee,0,S102,random_forest,0.4911904761904762,0.1302164502164502,0.08709718017175333,0.024807693172264656,1.9915831861785769,0.16916720709524138,0.7702213460393804,4200
user_decoder_adequacy,able_to_amputee,0,S103,random_forest,0.5021428571428571,0.14116883116883117,0.1175888539507219,0.05390590210116073,1.844752470812537,0.16012123584711224,0.7133324043791427,4200
