audit,split,fold_id,condition,policy,tau,accuracy,balanced_accuracy,macro_f1,active_macro_f1,risk_coverage_auc,mean_cdc,expected_cdc,mean_cdc_all,candidate_cdc_all,intervention_rate,changed_vs_user_rate,n_test,threshold,budget_type,budget,dev_budget_value,test_budget_value,test_budget_gap,pareto
context_degradation,amputee_loso,10,clean,CD-margin tau=0.01,0.01,0.4666666666666667,0.5169264069264069,0.46647121046566126,0.5528980556138161,0.41019704968068604,0.00526319436805732,0.002680469703160621,0.002680469703160621,0.007077795696181007,0.5092857142857142,0.5092857142857142,4200,,,,,,,True
context_degradation,amputee_loso,10,clean,CD-margin tau=0.02,0.02,0.5773809523809523,0.7022510822510822,0.592116029243813,0.7028399829317882,0.3462452404207528,0.008012741992258604,0.006129747624077831,0.006129747624077831,0.007077795696181007,0.765,0.765,4200,,,,,,,True
context_degradation,amputee_loso,10,clean,CD-margin tau=0.05,0.05,0.6007142857142858,0.7127272727272728,0.6067023087033894,0.7081512918328792,0.3350333507138238,0.008810534061636108,0.007077795696181007,0.007077795696181007,0.007077795696181007,0.8033333333333333,0.8033333333333333,4200,,,,,,,True
context_degradation,amputee_loso,10,clean,CD-margin tau=0.10,0.1,0.6007142857142858,0.7127272727272728,0.6067023087033894,0.7081512918328792,0.3350333507138238,0.008810534061636108,0.007077795696181007,0.007077795696181007,0.007077795696181007,0.8033333333333333,0.8033333333333333,4200,,,,,,,True
context_degradation,amputee_loso,10,clean,CD-margin tau=0.20,0.2,0.6007142857142858,0.7127272727272728,0.6067023087033894,0.7081512918328792,0.3350333507138238,0.008810534061636108,0.007077795696181007,0.007077795696181007,0.007077795696181007,0.8033333333333333,0.8033333333333333,4200,,,,,,,True
context_degradation,amputee_loso,10,clean,CD-margin tau=0.50,0.5,0.6007142857142858,0.7127272727272728,0.6067023087033894,0.7081512918328792,0.3350333507138238,0.008810534061636108,0.007077795696181007,0.007077795696181007,0.007077795696181007,0.8033333333333333,0.8033333333333333,4200,,,,,,,True
context_degradation,amputee_loso,10,clean,CD-margin tau=1.00,1.0,0.6007142857142858,0.7127272727272728,0.6067023087033894,0.7081512918328792,0.3350333507138238,0.008810534061636108,0.007077795696181007,0.007077795696181007,0.007077795696181007,0.8033333333333333,0.8033333333333333,4200,,,,,,,True
prospective_threshold,amputee_loso,10,clean,ConfGate dev cdc<=0.02,,0.23047619047619047,0.09177489177489177,0.09137047514910167,0.06717809761731991,0.720151982145633,0.0,0.0,0.0,0.007077795696181007,0.0,0.0,4200,inf,cdc,0.02,0.0,0.0,-0.02,True
prospective_threshold,amputee_loso,10,clean,ConfGate dev cdc<=0.05,,0.23047619047619047,0.09177489177489177,0.09137047514910167,0.06717809761731991,0.720151982145633,0.0,0.0,0.0,0.007077795696181007,0.0,0.0,4200,inf,cdc,0.05,0.0,0.0,-0.05,True
prospective_threshold,amputee_loso,10,clean,ConfGate dev intervention<=0.10,,0.23047619047619047,0.09177489177489177,0.09137047514910167,0.06717809761731991,0.720151982145633,0.0,0.0,0.0,0.007077795696181007,0.0,0.0,4200,inf,intervention,0.1,0.0,0.0,-0.1,True
prospective_threshold,amputee_loso,10,clean,ConfGate dev intervention<=0.25,,0.23047619047619047,0.09177489177489177,0.09137047514910167,0.06717809761731991,0.720151982145633,0.0,0.0,0.0,0.007077795696181007,0.0,0.0,4200,inf,intervention,0.25,0.0,0.0,-0.25,True
context_degradation,amputee_loso,11,clean,CD-margin tau=0.00,0.0,0.43214285714285716,0.16194805194805195,0.14577345393476424,0.08623772568249616,0.6580428301583833,0.0,0.0,0.0,0.007470124027317208,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,11,clean,CD-margin tau=0.01,0.01,0.4266666666666667,0.5283549783549785,0.42407310962063716,0.5325764314145066,0.50133041605914,0.005634351488123861,0.0033457315741383113,0.0033457315741383113,0.007470124027317208,0.5938095238095238,0.5938095238095238,4200,,,,,,,True
context_degradation,amputee_loso,11,clean,CD-margin tau=0.02,0.02,0.4666666666666667,0.6961471861471862,0.5116234653790467,0.6860367838798531,0.4261100592387832,0.007424185707927296,0.005810309148085006,0.005810309148085006,0.007470124027317208,0.7826190476190477,0.7826190476190477,4200,,,,,,,True
context_degradation,amputee_loso,11,clean,CD-margin tau=0.05,0.05,0.5045238095238095,0.7661471861471862,0.559375672563001,0.7511812956240678,0.38447506930097797,0.008641525501765451,0.007166293648249778,0.007166293648249778,0.007470124027317208,0.8292857142857143,0.8292857142857143,4200,,,,,,,True
context_degradation,amputee_loso,11,clean,CD-margin tau=0.10,0.1,0.5092857142857142,0.7748051948051948,0.565535995041449,0.759739401894565,0.37919213885214986,0.008953915786167886,0.007470124027317208,0.007470124027317208,0.007470124027317208,0.8342857142857143,0.8342857142857143,4200,,,,,,,True
context_degradation,amputee_loso,11,clean,CD-margin tau=0.20,0.2,0.5092857142857142,0.7748051948051948,0.565535995041449,0.759739401894565,0.37919213885214986,0.008953915786167886,0.007470124027317208,0.007470124027317208,0.007470124027317208,0.8342857142857143,0.8342857142857143,4200,,,,,,,True
context_degradation,amputee_loso,11,clean,CD-margin tau=0.50,0.5,0.5092857142857142,0.7748051948051948,0.565535995041449,0.759739401894565,0.37919213885214986,0.008953915786167886,0.007470124027317208,0.007470124027317208,0.007470124027317208,0.8342857142857143,0.8342857142857143,4200,,,,,,,True
context_degradation,amputee_loso,11,clean,CD-margin tau=1.00,1.0,0.5092857142857142,0.7748051948051948,0.565535995041449,0.759739401894565,0.37919213885214986,0.008953915786167886,0.007470124027317208,0.007470124027317208,0.007470124027317208,0.8342857142857143,0.8342857142857143,4200,,,,,,,True
prospective_threshold,amputee_loso,11,clean,ConfGate dev cdc<=0.02,,0.5223809523809524,0.34082251082251075,0.33635816387486284,0.3070675083000077,0.4090416216502254,0.013511611879213566,0.0015731376687941508,0.0015731376687941508,0.007470124027317208,0.11642857142857142,0.11642857142857142,4200,0.6562355182051369,cdc,0.02,0.019546769711706928,0.0015731376687941508,-0.01842686233120585,True
prospective_threshold,amputee_loso,11,clean,ConfGate dev cdc<=0.05,,0.5092857142857142,0.7748051948051948,0.565535995041449,0.759739401894565,0.37919213885214986,0.008953915786167886,0.007470124027317208,0.007470124027317208,0.007470124027317208,0.8342857142857143,0.8342857142857143,4200,0.21589315305255513,cdc,0.05,0.037189211995224895,0.007470124027317208,-0.0425298759726828,True
prospective_threshold,amputee_loso,11,clean,ConfGate dev intervention<=0.10,,0.4542857142857143,0.20298701298701297,0.19499760653629294,0.1413386033882205,0.5676720334009722,0.020404888864224046,0.000490688994115864,0.000490688994115864,0.007470124027317208,0.024047619047619047,0.024047619047619047,4200,0.7774436382479725,intervention,0.1,0.0865079365079365,0.024047619047619047,-0.07595238095238097,True
prospective_threshold,amputee_loso,11,clean,ConfGate dev intervention<=0.25,,0.5435714285714286,0.39064935064935064,0.3775295226626028,0.35844531310055355,0.3764694396770535,0.012515674015313297,0.001948869239527356,0.001948869239527356,0.007470124027317208,0.15571428571428572,0.15571428571428572,4200,0.6271613668209488,intervention,0.25,0.24214285714285713,0.15571428571428572,-0.09428571428571428,True
context_degradation,amputee_loso,12,clean,CD-margin tau=0.00,0.0,0.508095238095238,0.14147186147186147,0.13588772642153674,0.06653726465146761,0.47157725575087406,0.0,0.0,0.0,0.007075940267197747,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,12,clean,CD-margin tau=0.01,0.01,0.45380952380952383,0.47874458874458875,0.42856081415318986,0.515487755103275,0.580911613299059,0.00596965935111717,0.0035491046189856123,0.0035491046189856123,0.007075940267197747,0.5945238095238096,0.5945238095238096,4200,,,,,,,True
context_degradation,amputee_loso,12,clean,CD-margin tau=0.02,0.02,0.37952380952380954,0.5914718614718614,0.45451113835844553,0.6484842031598546,0.6095953678892874,0.00805773259577496,0.006864420768495906,0.006864420768495906,0.007075940267197747,0.8519047619047619,0.8519047619047619,4200,,,,,,,True
context_degradation,amputee_loso,12,clean,CD-margin tau=0.05,0.05,0.38261904761904764,0.5998268398268398,0.46050391257307893,0.6583068793732857,0.6073360388936968,0.00822328420648327,0.007075940267197747,0.007075940267197747,0.007075940267197747,0.8604761904761905,0.8604761904761905,4200,,,,,,,True
context_degradation,amputee_loso,12,clean,CD-margin tau=0.10,0.1,0.38261904761904764,0.5998268398268398,0.46050391257307893,0.6583068793732857,0.6073360388936968,0.00822328420648327,0.007075940267197747,0.007075940267197747,0.007075940267197747,0.8604761904761905,0.8604761904761905,4200,,,,,,,True
context_degradation,amputee_loso,12,clean,CD-margin tau=0.20,0.2,0.38261904761904764,0.5998268398268398,0.46050391257307893,0.6583068793732857,0.6073360388936968,0.00822328420648327,0.007075940267197747,0.007075940267197747,0.007075940267197747,0.8604761904761905,0.8604761904761905,4200,,,,,,,True
context_degradation,amputee_loso,12,clean,CD-margin tau=0.50,0.5,0.38261904761904764,0.5998268398268398,0.46050391257307893,0.6583068793732857,0.6073360388936968,0.00822328420648327,0.007075940267197747,0.007075940267197747,0.007075940267197747,0.8604761904761905,0.8604761904761905,4200,,,,,,,True
context_degradation,amputee_loso,12,clean,CD-margin tau=1.00,1.0,0.38261904761904764,0.5998268398268398,0.46050391257307893,0.6583068793732857,0.6073360388936968,0.00822328420648327,0.007075940267197747,0.007075940267197747,0.007075940267197747,0.8604761904761905,0.8604761904761905,4200,,,,,,,True
prospective_threshold,amputee_loso,12,clean,ConfGate dev cdc<=0.02,,0.508095238095238,0.14147186147186147,0.13588772642153674,0.06653726465146761,0.47157725575087406,0.0,0.0,0.0,0.007075940267197747,0.0,0.0,4200,inf,cdc,0.02,0.0,0.0,-0.02,True
prospective_threshold,amputee_loso,12,clean,ConfGate dev cdc<=0.05,,0.38285714285714284,0.5987012987012986,0.4599999166066416,0.6569476657035842,0.6072775807371185,0.008224346420425155,0.0070611888552507395,0.0070611888552507395,0.007075940267197747,0.8585714285714285,0.8585714285714285,4200,0.1669136110161282,cdc,0.05,0.04309597061392691,0.0070611888552507395,-0.04293881114474926,True
prospective_threshold,amputee_loso,12,clean,ConfGate dev intervention<=0.10,,0.508095238095238,0.14147186147186147,0.13588772642153674,0.06653726465146761,0.47157725575087406,0.0,0.0,0.0,0.007075940267197747,0.0,0.0,4200,inf,intervention,0.1,0.0,0.0,-0.1,True
prospective_threshold,amputee_loso,12,clean,ConfGate dev intervention<=0.25,,0.5135714285714286,0.15181818181818182,0.15013714432840752,0.08125111436180249,0.44790232416844566,0.006415344187439889,4.276896124959927e-05,4.276896124959927e-05,0.007075940267197747,0.006666666666666667,0.006666666666666667,4200,0.35875766965249195,intervention,0.25,0.2338095238095238,0.006666666666666667,-0.24333333333333335,True
context_degradation,amputee_loso,13,clean,CD-margin tau=0.00,0.0,0.3485714285714286,0.16,0.11857167314710083,0.07636478409438541,0.6195021423233558,0.0,0.0,0.0,0.0258838260456508,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,13,clean,CD-margin tau=0.01,0.01,0.38976190476190475,0.21696969696969692,0.17698266415681757,0.14485031733646367,0.5295018991938734,0.005274433527935089,0.00040311741963503905,0.00040311741963503905,0.0258838260456508,0.07642857142857143,0.07642857142857143,4200,,,,,,,True
context_degradation,amputee_loso,13,clean,CD-margin tau=0.02,0.02,0.4530952380952381,0.31809523809523804,0.27960830346769733,0.2667227882698224,0.4518743370494735,0.01156090250432554,0.002317685692533835,0.002317685692533835,0.0258838260456508,0.20047619047619047,0.20047619047619047,4200,,,,,,,True
context_degradation,amputee_loso,13,clean,CD-margin tau=0.05,0.05,0.57,0.587922077922078,0.50345702534449,0.5497653586486897,0.3623788895498892,0.02551412616241381,0.01423931231540428,0.01423931231540428,0.0258838260456508,0.5580952380952381,0.5580952380952381,4200,,,,,,,True
context_degradation,amputee_loso,13,clean,CD-margin tau=0.10,0.1,0.6157142857142858,0.6877922077922078,0.581075206596012,0.647226260478175,0.3343151968183078,0.032252469972855496,0.02167058815795196,0.02167058815795196,0.0258838260456508,0.6719047619047619,0.6719047619047619,4200,,,,,,,True
context_degradation,amputee_loso,13,clean,CD-margin tau=0.20,0.2,0.6297619047619047,0.7168398268398269,0.600097820861304,0.6716378463711945,0.3250909077221239,0.035432535769189075,0.02463404867762669,0.02463404867762669,0.0258838260456508,0.6952380952380952,0.6952380952380952,4200,,,,,,,True
context_degradation,amputee_loso,13,clean,CD-margin tau=0.50,0.5,0.6328571428571429,0.7232467532467534,0.6042347898437851,0.6769547068145113,0.3212218471402519,0.03680929920514221,0.02574021708702445,0.02574021708702445,0.0258838260456508,0.6992857142857143,0.6992857142857143,4200,,,,,,,True
context_degradation,amputee_loso,13,clean,CD-margin tau=1.00,1.0,0.633095238095238,0.7236796536796537,0.6045149774954058,0.6772915140814058,0.32082530309872337,0.03700206582427957,0.0258838260456508,0.0258838260456508,0.0258838260456508,0.6995238095238095,0.6995238095238095,4200,,,,,,,True
prospective_threshold,amputee_loso,13,clean,ConfGate dev cdc<=0.02,,0.6226190476190476,0.6882683982683983,0.5774564927819497,0.642083537195945,0.3047273296937286,0.03775357360052915,0.021582459574969164,0.021582459574969164,0.0258838260456508,0.5716666666666667,0.5716666666666667,4200,0.4601566983354602,cdc,0.02,0.019936106298108665,0.021582459574969164,0.001582459574969164,True
prospective_threshold,amputee_loso,13,clean,ConfGate dev cdc<=0.05,,0.633095238095238,0.7236796536796537,0.6045149774954058,0.6772915140814058,0.32082530309872337,0.03700206582427957,0.0258838260456508,0.0258838260456508,0.0258838260456508,0.6995238095238095,0.6995238095238095,4200,0.26292279212861114,cdc,0.05,0.025162946532916324,0.0258838260456508,-0.0241161739543492,True
prospective_threshold,amputee_loso,13,clean,ConfGate dev intervention<=0.10,,0.42595238095238097,0.30108225108225106,0.2916537120681825,0.2731081016181275,0.43058980570959965,0.054831089400218185,0.00513062336530613,0.00513062336530613,0.0258838260456508,0.09357142857142857,0.09357142857142857,4200,0.8098880874432858,intervention,0.1,0.08674603174603175,0.09357142857142857,-0.006428571428571436,True
prospective_threshold,amputee_loso,13,clean,ConfGate dev intervention<=0.25,,0.5119047619047619,0.46125541125541125,0.4370348000554733,0.44707375515564435,0.3302436002955477,0.04437862748289156,0.009689333667097991,0.009689333667097991,0.0258838260456508,0.21833333333333332,0.21833333333333332,4200,0.6705317250143102,intervention,0.25,0.2423015873015873,0.21833333333333332,-0.031666666666666676,True
context_degradation,amputee_loso,14,clean,CD-margin tau=0.00,0.0,0.05547619047619048,0.10086580086580087,0.03173734932289652,0.056465843688179626,0.9465411943608324,0.0,0.0,0.0,0.2622694108183356,0.0,0.0,4200,,,,,,,True
